,sentence_ID,word,label
78276,2858,in,O
78277,2858,the,O
78278,2858,near,O
78279,2858,future,O
78280,2858,.,O
78281,2859,With,O
78282,2859,scientific,U-KPI
78283,2859,and,O
78284,2859,financial,B-KPI
78285,2859,support,L-KPI
78286,2859,from,O
78287,2859,MMV,U-KPI
78288,2859,in,O
78289,2859,collaboration,O
78290,2859,with,O
78291,2859,the,B-ORG
78292,2859,Bill,I-ORG
78293,2859,&,I-ORG
78294,2859,Melinda,I-ORG
78295,2859,Gates,I-ORG
78296,2859,Foundation,L-ORG
78297,2859,",",O
78298,2859,we,O
78299,2859,are,O
78300,2859,conducting,O
78301,2859,a,O
78302,2859,Phase,O
78303,2859,II,O
78304,2859,efficacy,O
78305,2859,and,O
78306,2859,safety,O
78307,2859,study,O
78308,2859,of,O
78309,2859,KAF156,U-KPI
78310,2859,(,O
78311,2859,ganaplacide,O
78312,2859,),O
78313,2859,in,O
78314,2859,combination,U-KPI
78315,2859,with,O
78316,2859,a,O
78317,2859,new,O
78318,2859,once,O
78319,2859,-,O
78320,2859,daily,O
78321,2859,formulation,O
78322,2859,of,O
78323,2859,lumefantrine,U-GPE
78324,2859,.,O
78325,2860,We,O
78326,2860,have,O
78327,2860,pioneered,O
78328,2860,many,O
78329,2860,first-,O
78330,2860,in,O
78331,2860,-,O
78332,2860,class,O
78333,2860,pediatric,O
78334,2860,treatments,O
78335,2860,",",O
78336,2860,and,O
78337,2860,we,O
78338,2860,continue,O
78339,2860,to,O
78340,2860,lead,O
78341,2860,the,O
78342,2860,industry,O
78343,2860,in,O
78344,2860,spon-,O
78345,2860,soring,O
78346,2860,Phase,O
78347,2860,I,O
78348,2860,-,O
78349,2860,III,O
78350,2860,pediatric,O
78351,2860,clinical,O
78352,2860,trials,O
78353,2860,in,O
78354,2860,the,B-GPE
78355,2860,US,L-GPE
78356,2860,",",O
78357,2860,as,O
78358,2860,well,O
78359,2860,as,O
78360,2860,in,O
78361,2860,Europe,U-KPI
78362,2860,",",O
78363,2860,where,O
78364,2860,we,O
78365,2860,sponsor,O
78366,2860,more,O
78367,2860,than,O
78368,2860,twice,O
78369,2860,as,O
78370,2860,many,O
78371,2860,trials,O
78372,2860,as,O
78373,2860,any,O
78374,2860,other,O
78375,2860,biotech,O
78376,2860,or,O
78377,2860,pharma-,O
78378,2860,ceutical,O
78379,2860,company,O
78380,2860,.,O
78381,2861,We,O
78382,2861,were,O
78383,2861,the,O
78384,2861,first,O
78385,2861,company,O
78386,2861,to,O
78387,2861,manufacture,O
78388,2861,oral,O
78389,2861,therapy,O
78390,2861,for,O
78391,2861,asthma,O
78392,2861,in,O
78393,2861,children,O
78394,2861,",",O
78395,2861,and,O
78396,2861,we,O
78397,2861,led,O
78398,2861,the,O
78399,2861,first,O
78400,2861,industry,O
78401,2861,-,O
78402,2861,sponsored,O
78403,2861,global,O
78404,2861,interventional,O
78405,2861,trial,O
78406,2861,with,O
78407,2861,Lucentis,U-KPI
78408,2861,(,O
78409,2861,ranibi-,O
78410,2861,zumab,O
78411,2861,injection,O
78412,2861,),O
78413,2861,for,O
78414,2861,retinopathy,O
78415,2861,in,O
78416,2861,extremely,O
78417,2861,premature,O
78418,2861,infants,O
78419,2861,in,O
78420,2861,Europe,U-KPI
78421,2861,.,O
78422,2862,And,O
78423,2862,Lucentis,B-KPI
78424,2862,received,I-KPI
78425,2862,Euro-,I-KPI
78426,2862,pean,I-KPI
78427,2862,approval,L-KPI
78428,2862,for,O
78429,2862,preterm,O
78430,2862,infants,O
78431,2862,with,O
78432,2862,retinopathy,O
78433,2862,of,O
78434,2862,prematurity,O
78435,2862,",",O
78436,2862,making,O
78437,2862,it,O
78438,2862,the,O
78439,2862,first,U-ORDINAL
78440,2862,and,O
78441,2862,only,O
78442,2862,licensed,O
78443,2862,pharmacological,O
78444,2862,treatment,O
78445,2862,for,O
78446,2862,this,O
78447,2862,indication,O
78448,2862,.,O
78449,2863,Novartis,U-KPI
78450,2863,is,O
78451,2863,currently,O
78452,2863,developing,O
78453,2863,a,O
78454,2863,child,O
78455,2863,-,O
78456,2863,friendly,O
78457,2863,formulation,O
78458,2863,of,O
78459,2863,hydroxyurea,O
78460,2863,that,O
78461,2863,would,O
78462,2864,Our,O
78463,2864,Santa,B-KPI
78464,2864,Rita,I-KPI
78465,2864,East,I-KPI
78466,2864,wind,I-KPI
78467,2864,farm,I-KPI
78468,2864,developed,L-KPI
78469,2864,with,O
78470,2864,Invenergy,B-KPI
78471,2864,went,L-KPI
78472,2864,online,O
78473,2864,in,O
78474,2864,Texas,U-KPI
78475,2864,in,O
78476,2864,the,B-GPE
78477,2864,US,L-GPE
78478,2864,in,O
78479,2864,2019,U-KPI
78480,2864,.,O
78481,2865,In,O
78482,2865,2019,U-KPI
78483,2865,",",O
78484,2865,we,O
78485,2865,launched,O
78486,2865,Novartis,B-KPI
78487,2865,Plastic-,I-KPI
78488,2865,Free,I-KPI
78489,2865,Workplace,L-KPI
78490,2865,and,O
78491,2865,",",O
78492,2865,as,O
78493,2865,a,O
78494,2865,first,O
78495,2865,symbolic,O
78496,2865,move,O
78497,2865,",",O
78498,2865,we,O
78499,2865,asked,O
78500,2865,all,O
78501,2865,associates,U-KPI
78502,2865,to,O
78503,2865,adopt,O
78504,2865,refillable,B-KPI
78505,2865,bottles,L-KPI
78506,2865,and,O
78507,2865,all,O
78508,2865,sites,U-KPI
78509,2865,to,O
78510,2865,provide,O
78511,2866,Established,O
78512,2866,in,O
78513,2866,2016,U-DATE
78514,2866,",",O
78515,2866,Novartis,O
78516,2866,Social,O
78517,2866,Business,O
78518,2866,(,B-ORG
78519,2866,NSB,L-ORG
78520,2866,),O
78521,2866,enables,O
78522,2866,access,U-KPI
78523,2866,to,O
78524,2866,healthcare,U-KPI
78525,2866,through,O
78526,2866,innovative,B-KPI
78527,2866,social,I-KPI
78528,2866,business,I-KPI
78529,2866,models,L-KPI
78530,2866,that,O
78531,2866,have,O
78532,2866,received,O
78533,2866,external,O
78534,2866,thought,O
78535,2866,leader,O
78536,2866,recognition,O
78537,2866,.,O
78538,2867,6.3,U-KPI
78539,2867,.,O
78540,2867,Business,B-KPI
78541,2867,model,I-KPI
78542,2867,innovation,I-KPI
78543,2867,Efforts,L-KPI
78544,2867,to,O
78545,2867,respond,O
78546,2867,to,O
78547,2867,emerging,O
78548,2867,health,O
78549,2867,needs,O
78550,2867,and,O
78551,2867,trends,O
78552,2867,by,O
78553,2867,changing,O
78554,2867,the,O
78555,2867,existing,O
78556,2867,business,O
78557,2867,model,O
78558,2867,and/or,O
78559,2867,developing,O
78560,2867,new,B-KPI
78561,2867,business,I-KPI
78562,2867,models,L-KPI
78563,2867,.,O
78564,2868,Recognizing,O
78565,2868,both,O
78566,2868,their,O
78567,2868,passion,O
78568,2868,to,O
78569,2868,make,O
78570,2868,a,O
78571,2868,difference,O
78572,2868,and,O
78573,2868,the,O
78574,2868,demand,O
78575,2868,for,O
78576,2868,frontline,O
78577,2868,health,O
78578,2868,care,O
78579,2868,professionals,O
78580,2868,",",O
78581,2868,we,O
78582,2868,introduced,O
78583,2868,a,O
78584,2868,new,O
78585,2868,global,O
78586,2868,program,O
78587,2868,in,O
78588,2868,March,B-DATE
78589,2868,2020,L-DATE
78590,2868,to,O
78591,2868,enable,O
78592,2868,our,O
78593,2868,medically,O
78594,2868,trained,O
78595,2868,employees,O
78596,2868,to,O
78597,2868,volunteer,O
78598,2868,time,O
78599,2868,to,O
78600,2868,aid,O
78601,2868,their,O
78602,2868,communities,O
78603,2868,while,O
78604,2868,maintaining,O
78605,2868,their,O
78606,2868,base,O
78607,2868,pay,O
78608,2868,.,O
78609,2869,We,O
78610,2869,are,O
78611,2869,a,O
78612,2869,global,O
78613,2869,health,O
78614,2869,care,O
78615,2869,company,O
78616,2869,that,O
78617,2869,delivers,O
78618,2869,innovative,O
78619,2869,health,O
78620,2869,solutions,O
78621,2869,through,O
78622,2869,our,O
78623,2869,prescription,O
78624,2869,medicines,O
78625,2869,",",O
78626,2869,vaccines,O
78627,2869,",",O
78628,2869,biologic,O
78629,2869,therapies,O
78630,2869,and,O
78631,2869,animal,O
78632,2869,health,O
78633,2869,products,O
78634,2869,.,O
78635,2870,In,O
78636,2870,February,B-KPI
78637,2870,2020,L-KPI
78638,2870,",",O
78639,2870,we,O
78640,2870,announced,O
78641,2870,our,O
78642,2870,intention,O
78643,2870,to,O
78644,2870,spin,O
78645,2870,-,O
78646,2870,off,O
78647,2870,products,O
78648,2870,from,O
78649,2870,our,O
78650,2870,womens,O
78651,2870,health,O
78652,2870,",",O
78653,2870,trusted,O
78654,2870,legacy,O
78655,2870,brands,O
78656,2870,and,O
78657,2870,biosimilars,O
78658,2870,businesses,O
78659,2870,into,O
78660,2870,a,O
78661,2870,new,U-KPI
78662,2870,",",O
78663,2870,independent,U-KPI
78664,2870,",",O
78665,2870,publicly,B-KPI
78666,2870,traded,I-KPI
78667,2870,company,L-KPI
78668,2870,(,O
78669,2870,Organon,U-KPI
78670,2870,),O
78671,2870,through,O
78672,2870,a,O
78673,2870,distribution,O
78674,2870,of,O
78675,2870,Organons,U-ORG
78676,2870,publicly,O
78677,2870,traded,O
78678,2870,stock,O
78679,2870,to,O
78680,2870,company,O
78681,2870,shareholders,O
78682,2870,.,O
78683,2871,The,O
78684,2871,Santa,B-KPI
78685,2871,Rita,I-KPI
78686,2871,East,I-KPI
78687,2871,wind,I-KPI
78688,2871,farm,I-KPI
78689,2871,came,L-KPI
78690,2871,on,O
78691,2871,-,O
78692,2871,line,O
78693,2871,in,O
78694,2871,July,B-KPI
78695,2871,2019,L-KPI
78696,2871,.,O
78697,2872,We,O
78698,2872,continue,O
78699,2872,to,O
78700,2872,find,O
78701,2872,ways,O
78702,2872,to,O
78703,2872,decrease,O
78704,2872,energy,O
78705,2872,demand,O
78706,2872,and,O
78707,2872,have,O
78708,2872,increased,O
78709,2872,the,O
78710,2872,amount,O
78711,2872,of,O
78712,2872,renewable,B-KPI
78713,2872,energy,L-KPI
78714,2872,we,O
78715,2872,purchase,O
78716,2872,.,O
78717,2873,The,O
78718,2873,primary,O
78719,2873,focus,O
78720,2873,is,O
78721,2873,boosting,O
78722,2873,our,O
78723,2873,employees,B-KPI
78724,2873,ability,L-KPI
78725,2873,to,O
78726,2873,accelerate,O
78727,2873,growth,U-KPI
78728,2873,",",O
78729,2873,reimagining,O
78730,2873,ways,O
78731,2873,of,O
78732,2873,working,O
78733,2873,and,O
78734,2873,improving,O
78735,2873,operating,O
78736,2873,model,O
78737,2873,economics,O
78738,2873,.,O
78739,2874,Increase,O
78740,2874,the,O
78741,2874,recyclability,O
78742,2874,of,O
78743,2874,our,O
78744,2874,Consumer,O
78745,2874,Health,O
78746,2874,product,O
78747,2874,packaging,O
78748,2874,to,O
78749,2874,90+%,O
78750,2874,(,O
78751,2874,on,O
78752,2874,a,O
78753,2874,weight,O
78754,2874,basis,O
78755,2874,),O
78756,2874,via,O
78757,2874,design,O
78758,2874,and,O
78759,2874,partnerships,O
78760,2874,in,O
78761,2874,five,O
78762,2874,key,O
78763,2874,markets,O
78764,2874,where,O
78765,2874,mature,O
78766,2874,recycling,O
78767,2874,infrastructure,O
78768,2874,exists,O
78769,2874,(,O
78770,2874,Canada,U-KPI
78771,2874,",",O
78772,2874,France,U-KPI
78773,2874,",",O
78774,2874,Germany,U-KPI
78775,2874,",",O
78776,2874,UK,U-KPI
78777,2874,and,O
78778,2874,U.S,U-GPE
78779,2874,),O
78780,2874,.,O
78781,2875,initiating,B-KPI
78782,2875,development,L-KPI
78783,2875,of,O
78784,2875,a,O
78785,2875,digital,O
78786,2875,marketplace,O
78787,2875,to,O
78788,2875,help,O
78789,2875,provide,O
78790,2875,traceability,O
78791,2875,of,O
78792,2875,recycled,O
78793,2875,materials,O
78794,2875,recovered,O
78795,2875,by,O
78796,2875,socially,O
78797,2875,fingerprinted,O
78798,2875,*,O
78799,2875,*,O
78800,2875,co,U-KPI
78801,2875,-,O
78802,2875,ops,U-KPI
78803,2875,as,O
78804,2875,they,O
78805,2875,move,O
78806,2875,through,O
78807,2875,the,O
78808,2875,system,O
78809,2876,Johnson,O
78810,2876,&,O
78811,2876,Johnsons,O
78812,2876,VERMOX,I-KPI
78813,2876,Donation,I-KPI
78814,2876,Program,L-KPI
78815,2876,was,O
78816,2876,the,O
78817,2876,primary,O
78818,2876,driver,O
78819,2876,for,O
78820,2876,exceeding,O
78821,2876,this,O
78822,2876,goal,O
78823,2876,early,O
78824,2876,",",O
78825,2876,with,O
78826,2876,an,O
78827,2876,estimated,O
78828,2876,415,O
78829,2876,million,O
78830,2876,school,O
78831,2876,-,O
78832,2876,aged,O
78833,2876,children,O
78834,2876,in,O
78835,2876,42,O
78836,2876,countries,O
78837,2876,having,O
78838,2876,received,O
78839,2876,VERMOX,O
78840,2876,treatments,O
78841,2876,.,O
78842,2877,Johnson,O
78843,2877,&,O
78844,2877,Johnson,O
78845,2877,GPH,L-KPI
78846,2877,is,O
78847,2877,the,O
78848,2877,first,O
78849,2877,fully,O
78850,2877,dedicated,O
78851,2877,organization,O
78852,2877,within,O
78853,2877,a,O
78854,2877,healthcare,O
78855,2877,company,O
78856,2877,focused,O
78857,2877,on,O
78858,2877,combining,O
78859,2877,innovative,O
78860,2877,R&D,O
78861,2877,",",O
78862,2877,novel,B-KPI
78863,2877,access,I-KPI
78864,2877,programs,L-KPI
78865,2877,",",O
78866,2877,country,O
78867,2877,-,O
78868,2877,based,O
78869,2877,operations,O
78870,2877,and,O
78871,2877,advocacy,O
78872,2877,.,O
78873,2878,Mosaico,B-KPI
78874,2878,gets,L-KPI
78875,2878,started,O
78876,2878,:,O
78877,2878,Another,O
78878,2878,significant,O
78879,2878,advancement,O
78880,2878,in,O
78881,2878,2019,U-DATE
78882,2878,was,O
78883,2878,our,O
78884,2878,announcement,O
78885,2878,together,O
78886,2878,with,O
78887,2878,our,O
78888,2878,partners,O
78889,2878,to,O
78890,2878,launch,O
78891,2878,a,O
78892,2878,second,O
78893,2878,efficacy,O
78894,2878,study,O
78895,2878,",",O
78896,2878,Mosaico,U-KPI
78897,2878,",",O
78898,2878,to,O
78899,2878,test,O
78900,2878,Janssens,O
78901,2878,mosaic,O
78902,2878,-,O
78903,2878,based,O
78904,2878,preventative,O
78905,2878,vaccine,O
78906,2878,concept,O
78907,2878,by,O
78908,2878,accelerating,O
78909,2878,a,O
78910,2878,parallel,O
78911,2878,Phase,O
78912,2878,3,O
78913,2878,efficacy,O
78914,2878,study,O
78915,2878,that,O
78916,2878,will,O
78917,2878,evaluate,O
78918,2878,the,O
78919,2878,vaccine,O
78920,2878,regimen,O
78921,2878,in,O
78922,2878,men,O
78923,2878,who,O
78924,2878,have,O
78925,2878,sex,O
78926,2878,with,O
78927,2878,men,O
78928,2878,(,O
78929,2878,MSM,U-KPI
78930,2878,),O
78931,2878,",",O
78932,2878,and,O
78933,2878,in,O
78934,2878,transgender,O
78935,2878,people,O
78936,2878,aged,O
78937,2878,18,B-DATE
78938,2878,60,L-DATE
78939,2878,.,O
78940,2879,We,O
78941,2879,launched,O
78942,2879,the,O
78943,2879,first,O
78944,2879,(,O
78945,2879,BAND,O
78946,2879,-,O
78947,2879,AID)RED,O
78948,2879,campaign,O
78949,2879,collaboration,O
78950,2879,between,O
78951,2879,BAND,U-ORG
78952,2879,-,O
78953,2879,AID,O
78954,2879,Brand,O
78955,2879,Adhesive,O
78956,2879,Bandages,O
78957,2879,and,O
78958,2879,(,O
78959,2879,RED,O
78960,2879,),O
78961,2879,",",O
78962,2879,a,O
78963,2879,group,O
78964,2879,of,O
78965,2879,companies,O
78966,2879,who,O
78967,2879,partner,O
78968,2879,and,O
78969,2879,provide,O
78970,2879,critical,O
78971,2879,funding,O
78972,2879,",",O
78973,2879,awareness,O
78974,2879,",",O
78975,2879,and,O
78976,2879,resources,O
78977,2879,to,O
78978,2879,help,O
78979,2879,fight,O
78980,2879,AIDS,O
78981,2879,.,O
78982,2880,The,O
78983,2880,model,O
78984,2880,involves,O
78985,2880,a,O
78986,2880,dedicated,O
78987,2880,call,O
78988,2880,center,O
78989,2880,and,O
78990,2880,an,O
78991,2880,online,O
78992,2880,platform,O
78993,2880,",",O
78994,2880,CONNECT,B-ORG
78995,2880,FOR,I-ORG
78996,2880,LIFE,L-ORG
78997,2880,",",O
78998,2880,developed,O
78999,2880,by,O
79000,2880,Johnson,B-ORG
79001,2880,&,I-ORG
79002,2880,Johnson,L-ORG
79003,2880,to,O
79004,2880,help,O
79005,2880,track,O
79006,2880,and,O
79007,2880,support,O
79008,2880,patients,O
79009,2880,throughout,O
79010,2880,their,O
79011,2880,treatment,O
79012,2880,.,O
79013,2881,By,O
79014,2881,2021,U-DATE
79015,2881,",",O
79016,2881,the,O
79017,2881,donation,U-KPI
79018,2881,will,O
79019,2881,be,O
79020,2881,fully,O
79021,2881,transitioned,O
79022,2881,from,O
79023,2881,the,O
79024,2881,solid,B-KPI
79025,2881,tablet,L-KPI
79026,2881,to,O
79027,2881,the,O
79028,2881,new,B-KPI
79029,2881,chewable,I-KPI
79030,2881,formulation,L-KPI
79031,2881,",",O
79032,2881,and,O
79033,2881,allows,O
79034,2881,one,O
79035,2881,tablet,U-KPI
79036,2881,for,O
79037,2881,all,O
79038,2881,ages,O
79039,2881,down,O
79040,2881,to,O
79041,2881,one,B-DATE
79042,2881,-,I-DATE
79043,2881,year,I-DATE
79044,2881,-,I-DATE
79045,2881,olds,L-DATE
79046,2881,.,O
79047,2882,Beyond,O
79048,2882,drug,O
79049,2882,donations,O
79050,2882,",",O
79051,2882,Johnson,B-ORG
79052,2882,&,I-ORG
79053,2882,Johnson,L-ORG
79054,2882,is,O
79055,2882,working,O
79056,2882,with,O
79057,2882,partners,O
79058,2882,to,O
79059,2882,identify,O
79060,2882,sustainable,O
79061,2882,solutions,O
79062,2882,to,O
79063,2882,combat,O
79064,2882,intestinal,O
79065,2882,worms,O
79066,2882,longer,O
79067,2882,term,O
79068,2882,.,O
79069,2883,In,O
79070,2883,late,B-KPI
79071,2883,2019,L-KPI
79072,2883,",",O
79073,2883,the,O
79074,2883,VERMOX,B-KPI
79075,2883,CHEWABLE,L-KPI
79076,2883,was,O
79077,2883,introduced,O
79078,2883,into,O
79079,2883,11,O
79080,2883,different,O
79081,2883,countries,O
79082,2883,.,O
79083,2884,The,O
79084,2884,most,O
79085,2884,recent,O
79086,2884,Index,O
79087,2884,",",O
79088,2884,covering,O
79089,2884,2018,U-DATE
79090,2884,",",O
79091,2884,highlights,O
79092,2884,Johnson,B-ORG
79093,2884,&,I-ORG
79094,2884,Johnsons,L-ORG
79095,2884,unique,O
79096,2884,global,O
79097,2884,public,O
79098,2884,health,O
79099,2884,business,O
79100,2884,approach,O
79101,2884,",",O
79102,2884,commitment,O
79103,2884,to,O
79104,2884,R&D,O
79105,2884,for,O
79106,2884,diseases,O
79107,2884,of,O
79108,2884,the,O
79109,2884,developing,O
79110,2884,world,O
79111,2884,",",O
79112,2884,and,O
79113,2884,leadership,O
79114,2884,in,O
79115,2884,health,O
79116,2884,system,O
79117,2884,strengthening,O
79118,2884,",",O
79119,2884,as,O
79120,2884,well,O
79121,2884,as,O
79122,2884,efforts,O
79123,2884,to,O
79124,2884,overcome,O
79125,2884,antimicrobial,O
79126,2884,resistance,O
79127,2884,through,O
79128,2884,our,O
79129,2884,work,O
79130,2884,to,O
79131,2884,eradicate,O
79132,2884,tuberculosis,O
79133,2884,.,O
79134,2885,This,O
79135,2885,strategic,O
79136,2885,collaboration,O
79137,2885,will,O
79138,2885,allow,O
79139,2885,DePuy,B-KPI
79140,2885,Synthes,L-KPI
79141,2885,",",O
79142,2885,our,O
79143,2885,orthopaedics,O
79144,2885,business,O
79145,2885,",",O
79146,2885,to,O
79147,2885,bring,O
79148,2885,TINAVIs,O
79149,2885,robotic,O
79150,2885,solutions,O
79151,2885,for,O
79152,2885,spine,O
79153,2885,and,O
79154,2885,trauma,O
79155,2885,surgery,O
79156,2885,to,O
79157,2885,the,O
79158,2885,China,O
79159,2885,orthopaedics,O
79160,2885,implant,O
79161,2885,market,O
79162,2885,.,O
79163,2886, ,O
79164,2886,Differentiated,O
79165,2886,higher,O
79166,2886,-,O
79167,2886,value,O
79168,2886,treatments,O
79169,2886,that,O
79170,2886,lead,O
79171,2886,to,O
79172,2886,better,O
79173,2886,outcomes,O
79174,2886,by,O
79175,2886,acting,O
79176,2886,on,O
79177,2886,the,O
79178,2886,patients,O
79179,2886,perspective,O
79180,2886,early,O
79181,2886,and,O
79182,2886,across,O
79183,2886,the,O
79184,2886,lifecycle,O
79185,2886,;,O
79186,2887,In,O
79187,2887,2019,U-KPI
79188,2887,",",O
79189,2887,we,O
79190,2887,established,O
79191,2887,a,O
79192,2887,new,B-KPI
79193,2887,initiative,L-KPI
79194,2887,for,O
79195,2887,nurse,B-KPI
79196,2887,education,I-KPI
79197,2887,financing,L-KPI
79198,2887,in,O
79199,2887,Indonesiaa,U-KPI
79200,2887,first,O
79201,2887,revolving,B-KPI
79202,2887,loan,I-KPI
79203,2887,fund,L-KPI
79204,2887,to,O
79205,2887,support,O
79206,2887,higher,B-KPI
79207,2887,education,L-KPI
79208,2887,for,O
79209,2887,Indonesian,O
79210,2887,nursing,O
79211,2887,students,O
79212,2887,to,O
79213,2887,finance,O
79214,2887,an,O
79215,2887,estimated,O
79216,2887,"2,000",O
79217,2887,healthcare,O
79218,2887,students,O
79219,2887,in,O
79220,2887,the,B-DATE
79221,2887,next,I-DATE
79222,2887,10,I-DATE
79223,2887,years,L-DATE
79224,2887,.,O
79225,2888,microfinance,B-KPI
79226,2888,institutions,L-KPI
79227,2888,that,O
79228,2888,deliver,O
79229,2888,access,U-KPI
79230,2888,to,O
79231,2888,clean,B-KPI
79232,2888,water,L-KPI
79233,2888,to,O
79234,2888,homes,U-KPI
79235,2888,and,O
79236,2888,communities,O
79237,2888,across,O
79238,2888,Southeast,B-KPI
79239,2888,Asia,L-KPI
79240,2888,and,O
79241,2888,is,O
79242,2888,expected,O
79243,2888,to,O
79244,2888,provide,O
79245,2888,4.5,O
79246,2888,million,O
79247,2888,people,O
79248,2888,with,O
79249,2888,water,B-KPI
79250,2888,access,L-KPI
79251,2888,over,O
79252,2888,its,O
79253,2888,seven,O
79254,2888,-,O
79255,2888,year,O
79256,2888,term,O
79257,2888,;,O
79258,2888,and,O
79259,2889,created,O
79260,2889,the,B-WORK_OF_ART
79261,2889,HERO,I-WORK_OF_ART
79262,2889,Bandage,L-WORK_OF_ART
79263,2889,",",O
79264,2889,a,O
79265,2889,simple,O
79266,2889,one,O
79267,2889,-,O
79268,2889,piece,O
79269,2889,wound,O
79270,2889,care,O
79271,2889,dressing,O
79272,2889,for,O
79273,2889,the,O
79274,2889,head,O
79275,2889,or,O
79276,2889,limbs,O
79277,2889,designed,O
79278,2889,to,O
79279,2889,improve,O
79280,2889,the,O
79281,2889,self-,O
79282,2889,care,O
79283,2889,and,O
79284,2889,monitoring,O
79285,2889,of,O
79286,2889,chronic,O
79287,2889,wounds,O
79288,2889,.,O
79289,2890,CARINGCROWD,U-ORG
79290,2890,:,O
79291,2890,To,O
79292,2890,help,O
79293,2890,enable,O
79294,2890,large,O
79295,2890,-,O
79296,2890,scale,O
79297,2890,change,O
79298,2890,for,O
79299,2890,good,O
79300,2890,",",O
79301,2890,we,O
79302,2890,created,O
79303,2890,and,O
79304,2890,operate,O
79305,2890,CARINGCROWD,U-ORG
79306,2890,",",O
79307,2890,a,O
79308,2890,crowdfunding,O
79309,2890,platform,O
79310,2890,for,O
79311,2890,global,O
79312,2890,public,O
79313,2890,health,O
79314,2890,.,O
79315,2891,To,O
79316,2891,support,O
79317,2891,responsible,O
79318,2891,use,O
79319,2891,of,O
79320,2891,the,O
79321,2891,medication,O
79322,2891,while,O
79323,2891,ensuring,O
79324,2891,patient,B-KPI
79325,2891,access,L-KPI
79326,2891,",",O
79327,2891,SPRAVATO,U-KPI
79328,2891,was,O
79329,2891,launched,O
79330,2891,with,O
79331,2891,a,O
79332,2891,controlled,O
79333,2891,distribution,O
79334,2891,model,O
79335,2891,",",O
79336,2891,including,O
79337,2891,additional,O
79338,2891,monitoring,O
79339,2891,and,O
79340,2891,comprehensive,O
79341,2891,risk,O
79342,2891,mitigation,O
79343,2891,strategies,O
79344,2891,.,O
79345,2892,This,O
79346,2892,new,B-KPI
79347,2892,stapler,I-KPI
79348,2892,provides,I-KPI
79349,2892,gentler,I-KPI
79350,2892,handling,L-KPI
79351,2892,to,O
79352,2892,reduce,O
79353,2892,the,O
79354,2892,force,O
79355,2892,required,O
79356,2892,to,O
79357,2892,complete,O
79358,2892,the,O
79359,2892,stapling,O
79360,2892,process,O
79361,2892,and,O
79362,2892,is,O
79363,2892,proven,O
79364,2892,to,O
79365,2892,reduce,O
79366,2892,leaks,O
79367,2892,by,O
79368,2892,up,O
79369,2892,61,O
79370,2892,%,O
79371,2892,compared,O
79372,2892,to,O
79373,2892,similar,B-KPI
79374,2892,devices,L-KPI
79375,2892,.,O
79376,2893,New,O
79377,2893,registry,O
79378,2893,for,O
79379,2893,patients,O
79380,2893,with,O
79381,2893,liver,O
79382,2893,disorders,O
79383,2893,:,O
79384,2893,Johnson,B-ORG
79385,2893,&,I-ORG
79386,2893,Johnson,I-ORG
79387,2893,Medical,I-ORG
79388,2893,Devices,I-ORG
79389,2893,Companies,L-ORG
79390,2893,launched,O
79391,2893,a,O
79392,2893,new,O
79393,2893,global,O
79394,2893,registry,O
79395,2893,to,O
79396,2893,collect,O
79397,2893,and,O
79398,2893,analyze,O
79399,2893,real,O
79400,2893,-,O
79401,2893,world,O
79402,2893,data,O
79403,2893,on,O
79404,2893,patients,O
79405,2893,with,O
79406,2893,soft,O
79407,2893,tissue,O
79408,2893,liver,O
79409,2893,lesions,O
79410,2893,.,O
79411,2894,In,O
79412,2894,response,U-KPI
79413,2894,",",O
79414,2894,we,O
79415,2894,introduced,O
79416,2894,Childrens,O
79417,2894,TYLENOL,O
79418,2894,Dissolve,O
79419,2894,Packs,U-KPI
79420,2894,for,O
79421,2894,parents,O
79422,2894,who,O
79423,2894,wanted,O
79424,2894,more,O
79425,2894,options,U-KPI
79426,2894,for,O
79427,2894,kids,O
79428,2894,who,O
79429,2894,wo,O
79430,2894,nt,O
79431,2894,take,O
79432,2894,liquid,O
79433,2894,medications,O
79434,2894,and,O
79435,2894,are,O
79436,2894,nt,O
79437,2894,ready,O
79438,2894,for,O
79439,2894,chewables,O
79440,2894,or,O
79441,2894,tablets,U-KPI
79442,2894,yet,O
79443,2894,.,O
79444,2895,This,O
79445,2895,is,O
79446,2895,the,O
79447,2895,first,O
79448,2895,and,O
79449,2895,only,O
79450,2895,pediatric,B-KPI
79451,2895,acetaminophen,I-KPI
79452,2895,product,L-KPI
79453,2895,that,O
79454,2895,is,O
79455,2895,offered,O
79456,2895,as,O
79457,2895,a,O
79458,2895,dissolvable,O
79459,2895,product,O
79460,2895,.,O
79461,2896,In,O
79462,2896,2019,U-DATE
79463,2896,",",O
79464,2896,NEUTROGENA,U-ORG
79465,2896,",",O
79466,2896,our,O
79467,2896,dermatologist-,O
79468,2896,recommended,O
79469,2896,skin,O
79470,2896,care,O
79471,2896,brand,O
79472,2896,",",O
79473,2896,launched,O
79474,2896,a,O
79475,2896,new,O
79476,2896,collection,O
79477,2896,",",O
79478,2896,NEUTROGENA,B-ORG
79479,2896,BRIGHT,L-ORG
79480,2896,BOOST,O
79481,2896,",",O
79482,2896,which,O
79483,2896,features,O
79484,2896,NEOGLUCOSAMINE,U-ORG
79485,2896,",",O
79486,2896,a,O
79487,2896,gentle,O
79488,2896,",",O
79489,2896,non,O
79490,2896,-,O
